subject_id,standard_id,academic_band,academic_order,classes,strand_id,strand_title,english,irish
7,0,,,5th Class & 6th Class,,Working as an historian ,imagine and discuss the feelings and motives of people in the past,mothúcháin agus inspreagadh daoine san am atá thart a shamhlú agus a phlé
7,0,,,5th Class & 6th Class,,Working as an historian ,discuss how an event in the past may have been perceived by those who participated in it,"an chaoi ar bhreathnaigh daoine a bhí páirteach in imeacht san am atá thart, b'fhéidir, a phlé"
6,0,,,1st Class & 2nd Class,,Applying and problem-solving,recognise solutions to problems,réitigh ar fhadhbanna a aithint
6,0,,,1st Class & 2nd Class,,Applying and problem-solving,select and apply appropriate strategies for completing a task or solving a problem,straitéisí oiriúnacha chun tasc a thabhairt chun críche nó chun fadhb a réiteach a roghnú agus a chur i bhfeidhm
6,0,,,1st Class & 2nd Class,,Applying and problem-solving,select appropriate materials and processes for mathematical tasks and applications,ábhair agus próisis chuí a roghnú le haghaidh tascanna agus feidhmeanna matamaiticiúla
6,0,,,1st Class & 2nd Class,,Applying and problem-solving,apply concepts and processes in a variety of contexts,coincheapa agus próisis a chur i bhfeidhm i gcomhthéacsanna éagsúla
6,0,,,1st Class,,Communicating and expressing,listen to and discuss other children's mathematical descriptions and explanations,éisteacht le cuntais agus míniúcháin mhatamaiticiúla de chuid páistí eile agus iad a phlé
6,0,,,1st Class & 2nd Class,,Communicating and expressing,discuss and explain mathematical activities,gníomhaíochtaí matamaiticiúla a phlé agus a mhíniú
6,0,,,1st Class & 2nd Class,,Communicating and expressing,"discuss and record the results of mathematical activities using diagrams, pictures and symbols","torthaí gníomhaíochtaí matamaiticiúla a phlé agus a chlárú ag úsáid léaráidí, pictiúr agus siombailí"
6,0,,,1st Class & 2nd Class,,Communicating and expressing,discuss problems presented pictorially or orally,fadhbanna a chuirfí i láthair go pictiúrtha nó ó bhéal a phlé
6,0,,,1st Class & 2nd Class,,Integrating and connecting,connect informally acquired mathematical ideas with formal mathematical ideas,idéanna matamaiticiúla a shealbhódh sé/sí go neamhfhoirmiúil a cheangal le hidéanna foirmiúla matamaiticiúla
6,0,,,1st Class & 2nd Class,,Integrating and connecting,recognise mathematics in the environment,matamaitic a aithint sa timpeallacht
6,0,,,1st Class & 2nd Class,,Integrating and connecting,"recognise the relationship between verbal, concrete, pictorial and symbolic modes of representing numbers","an gaol idir dóigheanna ó bhéal, nithiúla, pictiúrtha agus siombalacha chun uimhreacha a léiriú a aithint"
6,0,,,1st Class & 2nd Class,,Integrating and connecting,carry out mathematical activities that involve other areas of the curriculum,gníomhaíochtaí matamaiticiúla atá bainteach le gnéithe eile den churaclam a chomhall
6,0,,,1st Class & 2nd Class,,Integrating and connecting,understand the mathematical ideas behind the procedures he/she uses,na hidéanna matamaiticiúla atá taobh thiar de na próisis a d'úsáidfeadh sé/sí a thuiscint
6,0,,,1st Class & 2nd Class,,Reasoning,classify objects into logical categories,rudaí a rangú in aicmí loighciúla
6,0,,,1st Class & 2nd Class,,Reasoning,make guesses and carry out experiments to test them,buillí faoi thuairim a thabhairt agus trialacha a dhéanamh chun iad a thástáil
6,0,,,1st Class & 2nd Class,,Reasoning,recognise and create mathematical patterns and relationships,patrúin agus gaolta matamaiticiúla a aithint agus a chumadh
6,0,,,1st Class & 2nd Class,,Reasoning,justify the processes and results of mathematical activities,bonn le próisis nó le torthaí gníomhaíochtaí a thabhairt
6,0,,,1st Class & 2nd Class,,Implementing,devise and use mental strategies and procedures for carrying out mathematical tasks,straitéisí meabhracha agus bealaí oibre a bheartú agus a úsáid chun tascanna matamaiticiúla a chur i gcrích
6,0,,,1st Class & 2nd Class,,Implementing,use appropriate manipulatives to carry out mathematical tasks and procedures,láimhseoga cuí a úsáid chun tascanna agus próisis sa mhatamaitic a chomhall
6,0,,,1st Class & 2nd Class,,Implementing,execute procedures efficiently,bealaí oibre a chur i bhfeidhm go héifeachtach
6,0,,,1st Class & 2nd Class,,Understanding and recalling,understand and recall terminology and facts,téarmaíocht agus fíorais a thuiscint agus a mheabhrú
6,0,,,Junior Infants & Senior Infants,,Applying and problem-solving,select appropriate materials and processes for mathematical tasks,ábhair agus próisis oiriúnacha a roghnú le haghaidh tascanna matamaiticiúla
6,0,,,Junior Infants & Senior Infants,,Applying and problem-solving,select and apply appropriate strategies for completing a task or solving a problem,straitéisí oiriúnacha chun tasc a thabhairt chun críche nó chun fadhb a réiteach a roghnú agus a chur i bhfeidhm
6,0,,,Junior Infants & Senior Infants,,Applying and problem-solving,recognise solutions to problems,réitigh ar fhadhbanna a aithint
6,0,,,Junior Infants & Senior Infants,,Communicating and expressing,discuss and explain mathematical activities,gníomhaíochtaí matamaiticiúla a phlé agus a mhíniú
6,0,,,Junior Infants & Senior Infants,,Communicating and expressing,"record the results of mathematical activities concretely and using diagrams, pictures and numbers","torthaí gníomhaíochtaí matamaiticiúla a chlárú go nithiúil agus léaráidí, pictiúir agus uimhreacha a úsáid chuige sin"
6,0,,,Junior Infants & Senior Infants,,Communicating and expressing,"discuss problems presented concretely, pictorially or orally","fadhbanna a chuirfí i láthair go nithiúil, go pictiúrtha nó ó bhéal a phlé"
6,0,,,Junior Infants & Senior Infants,,Integrating and connecting,connect informally acquired mathematical ideas with formal mathematical ideas,idéanna matamaiticiúla a shealbhódh sé/sí go neamhfhoirmiúil a cheangal le hidéanna foirmiúla matamaiticiúla
6,0,,,Junior Infants & Senior Infants,,Integrating and connecting,recognise mathematics in the environment,matamaitic a aithint sa timpeallacht
6,0,,,Junior Infants & Senior Infants,,Integrating and connecting,"recognise the relationship between verbal, concrete, pictorial and symbolic modes of representing numbers","an gaol idir dóigheanna ó bhéal, nithiúla, pictiúrtha agus siombalacha chun uimhreacha a léiriú a aithint"
6,0,,,Junior Infants & Senior Infants,,Integrating and connecting,carry out mathematical activities that involve other areas of the curriculum,gníomhaíochtaí matamaiticiúla atá bainteach le gnéithe eile den churaclam a chomhall
6,0,,,Junior Infants & Senior Infants,,Reasoning,classify objects into logical categories,rudaí a rangú in aicmí loighciúla
6,0,,,Junior Infants & Senior Infants,,Reasoning,recognise and create sensory patterns,patrúin inbhraite a aithint agus a chruthú
6,0,,,Junior Infants & Senior Infants,,Reasoning,justify the processes or results of activities,bonn le próisis nó le torthaí gníomhaíochtaí a thabhairt
6,0,,,Junior Infants & Senior Infants,,Implementing,devise and use mental strategies and procedures for carrying out mathematical tasks,straitéisí meabhracha agus bealaí oibre a bheartú agus a úsáid chun tascanna matamaiticiúla a chur i gcrích
6,0,,,Junior Infants & Senior Infants,,Implementing,use appropriate manipulatives to carry out mathematical tasks and procedures,láimhseoga cuí a úsáid chun tascanna agus próisis sa mhatamaitic a chomhall
6,0,,,Junior Infants & Senior Infants,,Understanding and recalling,recall and understand terminology,téarmaíocht a thabhairt chun cuimhne agus a thuiscint
6,0,,,3rd Class & 4th Class,,Applying and problem-solving,"select appropriate materials, concepts and processes for mathematical tasks and applications","ábhair, coincheapa agus próisis chuí a roghnú le haghaidh tascanna agus feidhmeanna matamaiticiúla"
6,0,,,3rd Class & 4th Class,,Applying and problem-solving,apply concepts and processes in a variety of contexts,coincheapa agus próisis a chur i bhfeidhm i gcomhthéacsanna éagsúla
6,0,,,3rd Class & 4th Class,,Applying and problem-solving,analyse problems and plan an approach to solving them,fadhbanna a anailísiú agus bealaí oibre lena réiteach a bheartú
6,0,,,3rd Class & 4th Class,,Applying and problem-solving,select and apply a variety of strategies to complete tasks and projects or to solve problems,straitéisí éagsúla a roghnú agus a chur i bhfeidhm chun tascanna agus tionscadail a chomhall nó chun fadhbanna a réiteach
6,0,,,3rd Class & 4th Class,,Applying and problem-solving,evaluate solutions to problems,réitigh ar fhadhbanna a mheas
6,0,,,3rd Class & 4th Class,,Communicating and expressing,"discuss and explain the processes used and the results of mathematical activities, problems, and projects","na próisis a d'úsáidfí mar aon le torthaí gníomhaíochtaí, fadhbanna agus tionscadal matamaiticiúil a phlé agus a mhíniú"
6,0,,,3rd Class & 4th Class,,Communicating and expressing,listen to and discuss other children's mathematical descriptions and explanations,éisteacht le cuntais agus míniúcháin mhatamaiticiúla de chuid páistí eile agus iad a phlé
6,0,,,3rd Class & 4th Class,,Communicating and expressing,discuss and record the processes and results of work using a variety of methods,próisis agus torthaí oibre a phlé agus a chlárú agus modhanna éagsúla a úsáid chuige
6,0,,,3rd Class & 4th Class,,Communicating and expressing,discuss problems presented verbally or diagrammatically and carry out analyses,fadhbanna a chuirfí i láthair i bhfocail nó le léaráidí a phlé agus iad a anailísíú
6,0,,,3rd Class & 4th Class,,Integrating and connecting,connect informally acquired mathematical ideas and processes with formal mathematical ideas and processes,próisis agus idéanna matamaiticiúla a shealbhódh sé/sí go neamhfhoirmiúil a cheangal le próisis agus le hidéanna foirmiúla matamaiticiúla
6,0,,,3rd Class & 4th Class,,Integrating and connecting,understand the connections between mathematical procedures and the concepts he/she uses,an ceangal idir bealaí oibre matamaiticiúla agus na coincheapa a d'úsáidfeadh sé/sí a thuiscint
6,0,,,3rd Class & 4th Class,,Integrating and connecting,recognise mathematics in the environment,matamaitic a aithint sa timpeallacht
6,0,,,3rd Class & 4th Class,,Integrating and connecting,"represent mathematical ideas and processes in different modes: verbal, pictorial, diagrammatic, and symbolic","idéanna agus próisis mhatamaiticiúla a léiriú i ndóigheanna difriúla: ó bhéal, go pictiúrtha, go diagramach, go siombalach"
6,0,,,3rd Class & 4th Class,,Integrating and connecting,recognise and apply mathematical ideas and processes in other areas of the curriculum,idéanna agus próisis mhatamaiticiúla a aithint agus a chur i bhfeidhm i ngnéithe eile an churaclaim
6,0,,,3rd Class & 4th Class,,Reasoning,make hypotheses and carry out experiments to test them,hipitéisí a cheapadh agus trialacha a dhéanamh chun iad a thástáil
6,0,,,3rd Class & 4th Class,,Reasoning,make informal deductions involving a small number of steps,déaduchtuithe neamhfhoirmiúla a d'éileodh líon beag de chéimeanna a dhéanamh
6,0,,,3rd Class & 4th Class,,Reasoning,explore and investigate mathematical patterns and relationships,patrúin agus coibhnis mhatamaiticiúla a iniúchadh agus a imscrúdú
6,0,,,3rd Class & 4th Class,,Reasoning,reason systematically in a mathematical context,réasúnú go córasach i gcomhthéacs matamaiticiúil
6,0,,,3rd Class & 4th Class,,Reasoning,"justify processes and results of mathematical activities, problems and projects","boinn a thabhairt le próisis agus le torthaí gníomhaíochtaí, fadhbanna agus tionscadal matamaiticiúil"
6,0,,,3rd Class & 4th Class,,Implementing,devise and use mental strategies and procedures for carrying out mathematical tasks,straitéisí meabhracha agus bealaí oibre a bheartú agus a úsáid chun tascanna matamaiticiúla a chur i gcrích
6,0,,,3rd Class & 4th Class,,Implementing,use appropriate manipulatives to carry out mathematical procedures,láimhseoga cuí a úsáid chun bealaí oibre matamaiticiúla a chur i bhfeidhm
6,0,,,3rd Class & 4th Class,,Implementing,execute standard procedures efficiently with a variety of tools,bealaí oibre caighdeánacha a leanúint go héifeachtach le huirlisí éagsúla
6,0,,,3rd Class & 4th Class,,Understanding and recalling,"understand and recall terminology, facts and definitions","téarmaíocht, fíorais agus sainmhínithe a thuiscint agus a mheabhrú"
6,0,,,5th Class & 6th Class,,Applying and problem-solving,"select appropriate materials, concepts and processes for particular tasks and applications","ábhair, coincheapa agus próisis chuí a roghnú le haghaidh tascanna agus feidhmeanna matamaiticiúla"
6,0,,,5th Class & 6th Class,,Applying and problem-solving,apply concepts and processes in a variety of contexts,coincheapa agus próisis a chur i bhfeidhm i gcomhthéacsanna éagsúla
6,0,,,5th Class & 6th Class,,Applying and problem-solving,analyse problems and plan an approach to solving them,fadhbanna a anailísiú agus bealaí oibre lena réiteach a bheartú
6,0,,,5th Class & 6th Class,,Applying and problem-solving,select and apply a variety of strategies to complete tasks and projects or solve problems,straitéisí éagsúla a roghnú agus a chur i bhfeidhm chun tascanna agus tionscadail a chomhall nó chun fadhbanna a réiteach
6,0,,,5th Class & 6th Class,,Applying and problem-solving,reflect upon and evaluate solutions to problems,réitigh ar fhadhbanna a mheabhrú agus a mheas
6,0,,,5th Class & 6th Class,,Communicating and expressing,"discuss and explain the processes used and the results of mathematical activities, problems and projects in an organised way","na próisis a d'úsáidfí mar aon le torthaí gníomhaíochtaí, fadhbanna agus tionscadal matamaiticiúil a phlé agus a mhíniú"
6,0,,,5th Class & 6th Class,,Communicating and expressing,listen to and discuss other children's mathematical descriptions and explanations,éisteacht le cuntais agus míniúcháin mhatamaiticiúla de chuid páistí eile agus iad a phlé
6,0,,,5th Class & 6th Class,,Communicating and expressing,discuss and record the processes and results of work using a variety of methods,próisis agus torthaí oibre a phlé agus a chlárú agus modhanna éagsúla a úsáid chuige
6,0,,,5th Class & 6th Class,,Communicating and expressing,discuss problems and carry out analyses,fadhbanna a phlé agus iad a anailísíú
6,0,,,5th Class & 6th Class,,Integrating and connecting,connect informally acquired mathematical ideas and processes with formal mathematical ideas and processes,próisis agus idéanna matamaiticiúla a shealbhódh sé/sí go neamhfhoirmiúil a cheangal le próisis agus le hidéanna foirmiúla matamaiticiúla
6,0,,,5th Class & 6th Class,,Integrating and connecting,recognise mathematics in the environment,matamaitic a aithint sa timpeallacht
6,0,,,5th Class & 6th Class,,Integrating and connecting,"represent mathematical ideas and processes in different modes: verbal, pictorial, diagrammatic and symbolic","idéanna agus próisis mhatamaiticiúla a léiriú i ndóigheanna difriúla: ó bhéal, go pictiúrtha, go diagramach, go siombalach"
6,0,,,5th Class & 6th Class,,Integrating and connecting,understand the connections between mathematical procedures and the concepts he/she uses,an ceangal idir bealaí oibre matamaiticiúla agus na coincheapa a d'úsáidfeadh sé/sí a thuiscint
6,0,,,5th Class & 6th Class,,Integrating and connecting,recognise and apply mathematical ideas and processes in other areas of the curriculum,idéanna agus próisis mhatamaiticiúla a aithint agus a chur i bhfeidhm i ngnéithe eile an churaclaim
6,0,,,5th Class & 6th Class,,Reasoning,make hypotheses and carry out experiments to test them,hipitéisí a cheapadh agus trialacha a dhéanamh chun iad a thástáil
6,0,,,5th Class & 6th Class,,Reasoning,make informal deductions,déaduchtuithe neamhfhoirmiúla a dhéanamh
6,0,,,5th Class & 6th Class,,Reasoning,search for and investigate mathematical patterns and relationships,patrúin agus coibhnis mhatamaiticiúla a chuartú agus a imscrúdú
6,0,,,5th Class & 6th Class,,Reasoning,reason systematically in a mathematical context,réasúnú go córasach i gcomhthéacs matamaiticiúil
6,0,,,5th Class & 6th Class,,Reasoning,"justify processes and results of mathematical activities, problems and projects","boinn a thabhairt le próisis agus le torthaí gníomhaíochtaí, fadhbanna agus tionscadal matamaiticiúil"
6,0,,,5th Class & 6th Class,,Implementing,devise and use mental strategies and procedures for carrying out mathematical tasks,straitéisí meabhracha agus bealaí oibre a bheartú agus a úsáid chun tascanna matamaiticiúla a chur i gcrích
6,0,,,5th Class & 6th Class,,Implementing,use appropriate manipulatives to carry out mathematical procedures,láimhseoga cuí a úsáid chun bealaí oibre matamaiticiúla a chur i bhfeidhm
6,0,,,5th Class & 6th Class,,Implementing,execute standard procedures efficiently with a variety of tools,bealaí oibre caighdeánacha a leanúint go héifeachtach le huirlisí éagsúla
6,0,,,5th Class & 6th Class,,Understanding and recalling,"understand and recall facts, definitions and formulae","téarmaíocht, fíorais agus sainmhínithe a thuiscint agus a mheabhrú"
3,0,,,1st Class & 2nd Class,,Musical concepts ,"show a steady pulse or beat (e.g. marching, clapping)","cuisle nó buille cothrom a léiriú (m.sh. máirseáil, greadadh bos)"
3,0,,,1st Class & 2nd Class,,Musical concepts ,understand and differentiate between music with a steady pulse or beat and music without a strong beat,an difríocht idir ceol le buille cothrom agus ceol gan buille cothrom a thuiscint agus idirdhealú a dhéanamh eatarthu
3,0,,,1st Class & 2nd Class,,Musical concepts ,"listen to, imitate and perform simple rhythm patterns which include silences",éisteacht le patrúin shimplí rithime a bhfuil sosanna iontu agus aithris is léiriú a dhéanamh orthu
3,0,,,1st Class & 2nd Class,,Musical concepts ,"understand and differentiate between fast and slow rhythmic and melodic patterns, getting faster, getting slower","tapa agus mall, ag éirí níos tapúla, ag éirí níos moille, a thuiscint agus a idirdhealú i bpatrúin rithimeacha agus séiseacha"
3,0,,,1st Class & 2nd Class,,Musical concepts ,"understand and differentiate between high and low sounds, same, different","fuaimeanna arda agus ísle, cosúla agus difriúla a thuiscint agus a idirdhealú"
3,0,,,1st Class & 2nd Class,,Musical concepts ,imitate melodies,aithris a dhéanamh ar shéiseanna
3,0,,,1st Class & 2nd Class,,Musical concepts ,perceive the contour (shape) of melodies,comhrian (cruth) séiseanna a aireachtáil
3,0,,,1st Class & 2nd Class,,Musical concepts ,"understand and differentiate between loud and soft sounds, getting louder, getting softer","fuaimeanna glóracha agus fuaimeanna boga, fuaimeanna ag éirí níos glóraí agus fuaimeanna ag éirí níos boige a thuiscint agus a idirdhealú"
3,0,,,1st Class & 2nd Class,,Musical concepts ,"understand beginning, middle and end","tús, lár agus críoch a thuiscint"
3,0,,,1st Class & 2nd Class,,Musical concepts ,identify an obviously different or repeated section,mír ar léir í a bheith difriúil nó á hathsheinm a aithint
3,0,,,1st Class & 2nd Class,,Musical concepts ,explore a variety of sound-making materials,raon d'ábhair a dhéanann fuaim a iniúchadh
3,0,,,1st Class & 2nd Class,,Musical concepts ,classify instruments by the way the sound is produced,uirlisí a rangú de réir an dóigh a dtáirgíonn siad fuaim
3,0,,,1st Class & 2nd Class,,Musical concepts ,"differentiate between obviously different sounds and instruments triangle, drum","fuaimeanna agus uirlisí ar léir iad a bheith difriúil a idirdhealú triantán, druma"
3,0,,,1st Class & 2nd Class,,Musical concepts ,listen and respond to sounds from one source and from more than one source,éisteacht le fuaimeanna ó fhoinse amháin nó ó níos mó ná foinse amháin agus freagairt dóibh
3,0,,,1st Class & 2nd Class,,Musical concepts ,listen and respond to music in different styles.,éisteacht le ceol i raon leathan stíleanna agus freagairt dó
3,0,,,Junior Infants & Senior Infants,,Musical concepts ,"show a steady pulse or beat (e.g. marching, tapping, clapping)","cuisle nó buille cothrom a léiriú (m.sh. máirseáil, cnagadh, bualadh bos)"
3,0,,,Junior Infants & Senior Infants,,Musical concepts ,listen to and imitate patterns of long and short sounds,éisteacht le patrúin d'fhuaimeanna fada agus gearra agus aithris a dhéanamh orthu
3,0,,,Junior Infants & Senior Infants,,Musical concepts ,understand and differentiate between fast and slow rhythmic and melodic patterns,n difríocht idir patrúin rithimeacha agus séiseacha tapa agus patrúin rithimeacha agus séiseacha malla a thuiscint agus idirdhealú a dhéanamh eatarthu
3,0,,,Junior Infants & Senior Infants,,Musical concepts ,understand and differentiate between high and low sounds,fuaimeanna arda agus fuaimeanna ísle a thuiscint agus a idirdhealú
3,0,,,Junior Infants & Senior Infants,,Musical concepts ,imitate melodies,aithris a dhéanamh ar shéiseanna
3,0,,,Junior Infants & Senior Infants,,Musical concepts ,understand and differentiate between loud and soft sounds,fuaimeanna glóracha agus fuaimeanna boga a thuiscint agus iad a idirdhealú
3,0,,,Junior Infants & Senior Infants,,Musical concepts ,understand 'start' and 'stop',"cuisle nó buille cothrom a léiriú (m.sh. máirseáil, greadadh bos)"
3,0,,,Junior Infants & Senior Infants,,Musical concepts ,play with and explore a variety of sound-making materials,súgradh le raon d'ábhair a dhéanann fuaim agus iad a iniúchadh
3,0,,,Junior Infants & Senior Infants,,Musical concepts ,classify sounds by the way they are produced,fuaimeanna a rangú de réir na dóighe ina dtáirgítear iad
3,0,,,Junior Infants & Senior Infants,,Musical concepts ,listen and respond to sounds from one source and from more than one source,éisteacht le fuaimeanna ó fhoinse amháin nó ó níos mó ná foinse amháin agus freagairt dóibh
3,0,,,Junior Infants & Senior Infants,,Musical concepts ,listen and respond to music in different styles,éisteacht le ceol i stíleanna éagsúla agus freagairt dó
3,0,,,3rd Class & 4th Class,,Musical concepts ,show a steady pulse or beat (keeping time to the music),cuisle nó buille cothrom a léiriú (am a choinneáil leis an gceol)
3,0,,,3rd Class & 4th Class,,Musical concepts ,understand and differentiate between music with a steady pulse or beat and music without a strong beat,an difríocht idir ceol le buille cothrom agus ceol gan buille cothrom a thuiscint agus idirdhealú a dhéanamh eatarthu
3,0,,,3rd Class & 4th Class,,Musical concepts ,discover and recognise strong and weak beats,buillí tréana agus buillí laga a aimsiú agus a aithint
3,0,,,3rd Class & 4th Class,,Musical concepts ,"discover two-beat time (like a march), three-beat time (like a waltz) and six-eight time (like a jig)","am dhá bhuille (ar nós máirseála), am trí bhuille (ar nós válsa), am a sé a hocht (ar nós poirt) a aithint"
3,0,,,3rd Class & 4th Class,,Musical concepts ,"listen to, imitate and perform patterns of long and short sounds and silences","éisteacht le patrúin d'fhuaimeanna fada, d'fhuaimeanna gearra agus de thostanna, agus aithris is léiriú a dhéanamh orthu"
3,0,,,3rd Class & 4th Class,,Musical concepts ,"understand and differentiate between fast and slow rhythmic and melodic patterns, getting faster, getting slower","tapa agus mall, ag éirí níos tapúla, ag éirí níos moille, a thuiscint agus a idirdhealú i bpatrúin rithimeacha agus séiseacha"
3,0,,,3rd Class & 4th Class,,Musical concepts ,"understand and differentiate between high and low sounds, same, different, repeated","fuaimeanna arda, ísle, cosúla, difriúla agus athdhéanta a thuiscint agus a idirdhealú"
3,0,,,3rd Class & 4th Class,,Musical concepts ,imitate melodies,aithris a dhéanamh ar shéiseanna
3,0,,,3rd Class & 4th Class,,Musical concepts ,"perceive the contour (shape) of melodies (the general shape of a short, simple melody represented on a stave)",comhrian (cruth) séiseanna a aireachtáil (an cruth ginearálta de shéis ghearr shimplí léirithe ar chliath)
3,0,,,3rd Class & 4th Class,,Musical concepts ,"understand and differentiate between loud and soft sounds, getting louder, getting softer","fuaimeanna glóracha agus fuaimeanna boga, fuaimeanna ag éirí níos glóraí agus fuaimeanna ag éirí níos boige a thuiscint agus a idirdhealú"
3,0,,,3rd Class & 4th Class,,Musical concepts ,select appropriate levels of loud and soft in performing,leibhéil oiriúnacha ghlóir agus bhoige a roghnú le linn léirithe
3,0,,,3rd Class & 4th Class,,Musical concepts ,"understand beginning, middle and end","tús, lár agus críoch a thuiscint"
3,0,,,3rd Class & 4th Class,,Musical concepts ,identify a different or repeated section,mír cheoil atá difriúil nó á hathsheinm a aithint
3,0,,,3rd Class & 4th Class,,Musical concepts ,respond with a sense of phrase (observe the natural divisions in music),freagairt le tuiscint do mhír cheoil (déanamh de réir na ranna nádúrtha sa cheol)
3,0,,,3rd Class & 4th Class,,Musical concepts ,"explore, classify and differentiate between different sounds and instruments","fuaimeanna agus uirlisí difriúla a iniúchadh, a rangú agus a idirdhealú"
3,0,,,3rd Class & 4th Class,,Musical concepts ,identify some families of instruments,roinnt finte uirlisí a aithint
3,0,,,3rd Class & 4th Class,,Musical concepts ,recognise differences between single sounds and combined sounds when listening,difríochtaí idir fuaimeanna singil agus comhfhuaimeanna a aithint agus é/í ag éisteacht
3,0,,,3rd Class & 4th Class,,Musical concepts ,listen and respond to music in a wide range of styles,éisteacht le ceol i raon leathan stíleanna agus freagairt dó
3,0,,,5th Class & 6th Class,,Musical concepts ,show a steady pulse/beat,cuisle nó buille cothrom a léiriú
3,0,,,5th Class & 6th Class,,Musical concepts ,understand and differentiate between music with a steady pulse or beat and music without a strong beat,an difríocht idir ceol le buille cothrom agus ceol gan buille cothrom a thuiscint agus idirdhealú a dhéanamh eatarthu
3,0,,,5th Class & 6th Class,,Musical concepts ,recognise strong and weak beats,buillí tréana agus buillí laga a aithint
3,0,,,5th Class & 6th Class,,Musical concepts ,"identify two-beat time (like a march), three-beat time (like a waltz) and sixeight time (like a jig) in moving to music","am dhá bhuille (ar nós máirseála), am trí bhuille (ar nós válsa) agus am a sé a hocht (ar nós poirt) a aithint agus é/í ag gluaiseacht leis an gceol"
3,0,,,5th Class & 6th Class,,Musical concepts ,"listen to, imitate and perform patterns of long and short sounds and silences","éisteacht le patrúin d'fhuaimeanna fada, d'fhuaimeanna gearra agus de thostanna, agus aithris is léiriú a dhéanamh orthu"
3,0,,,5th Class & 6th Class,,Musical concepts ,"understand and differentiate between fast and slow rhythmic and melodic patterns, getting faster, getting slower","tapa agus mall, ag éirí níos tapúla, ag éirí níos moille, a thuiscint agus a idirdhealú i bpatrúin rithimeacha agus séiseacha"
3,0,,,5th Class & 6th Class,,Musical concepts ,understand and differentiate between high and low sounds,fuaimeanna arda agus fuaimeanna ísle a thuiscint agus a idirdhealú
3,0,,,5th Class & 6th Class,,Musical concepts ,imitate melodies,aithris a dhéanamh ar shéiseanna
3,0,,,5th Class & 6th Class,,Musical concepts ,"perceive the contour (shape) of melodies (general shape of a melody on a stave, movement by steps or by leaps)","comhrian (cruth) séiseanna a aireachtáil (an cruth ginearálta de shéis ar chliath, ag gluaiseacht i gcéimeanna nó i bpreabanna)"
3,0,,,5th Class & 6th Class,,Musical concepts ,"understand and differentiate between loud and soft sounds, getting louder, getting softer","fuaimeanna glóracha agus fuaimeanna boga, fuaimeanna ag éirí níos glóraí agus fuaimeanna ag éirí níos boige a thuiscint agus a idirdhealú"
3,0,,,5th Class & 6th Class,,Musical concepts ,select appropriate levels of loud and soft in performing,leibhéil oiriúnacha ghlóir agus bhoige a roghnú le linn léirithe
3,0,,,5th Class & 6th Class,,Musical concepts ,identify a contrasting or repeated section,mír chodarsnach nó mír athsheinnte a aithint
3,0,,,5th Class & 6th Class,,Musical concepts ,respond with a sense of phrase (observe the natural divisions),freagairt le tuiscint do mhír cheoil (déanamh de réir na ranna nádúrtha)
3,0,,,5th Class & 6th Class,,Musical concepts ,"recognise simple form (e.g. ABA, where A represents the first section and B a second, contrasting section)","foirm shimplí a aithint (m.sh. ABA, san áit gurb ionann A agus an chéad mhír agus B agus an dara mír, i gcodarsnacht le A)"
3,0,,,5th Class & 6th Class,,Musical concepts ,explore and differentiate between different sounds and instruments,fuaimeanna agus uirlisí difriúla a iniúchadh agus a idirdhealú
3,0,,,5th Class & 6th Class,,Musical concepts ,identify families of instruments,finte uirlisí a aithint
3,0,,,5th Class & 6th Class,,Musical concepts ,"recognise single sounds from combined sounds, visually (from graphic or standard notation) or aurally (when listening)","fuaimeanna singile a aithint thar chomhfhuaimeanna, sa léitheoireacht (ó nodaireacht ghrafach nó chaighdeánach) nó leis an gcluas (agus é/í ag éisteacht)"
3,0,,,5th Class & 6th Class,,Musical concepts ,listen and respond to music in a wide range of styles,éisteacht le ceol i raon leathan stíleanna agus freagairt dó
3,0,,,5th Class & 6th Class,,Musical concepts ,differentiate between clearly contrasting styles (e.g. folk and flamenco guitar playing),stíleanna ar léir iad a bheith i gcodarsnacht le chéile (m.sh. seinm ceol tíre agus giotár flamenco) a idirdhealú
9,0,,,5th Class & 6th Class,,Designing and making ,"evaluate the feasibility of the design proposal and possible modifications to it, bearing in mind the resources available",féidearthacht phlean deartha ar leith agus na leasuithe a bheadh indéanta air a mheas i láthair na n-acmhainní a bheadh ar fáil
9,0,,,5th Class & 6th Class,,Designing and making ,use knowledge and the result of investigations to identify needs and/or opportunities to improve an object or environments in familiar contexts knowledge that plants need water could initiate design of watering device; the results of a litter survey could,eolas agus torthaí taighde a úsáid chun riachtanais nó deiseanna feabhas a chur ar rudaí nó imshaoil laistigh de chomhthéacsanna coitianta a aithint d'fhéadfadh an t-eolas go bhfuil gá ag plandaí le huisce tús a chur le dearadh gairis scaipthe uisce; d'fh
9,0,,,5th Class & 6th Class,,Designing and making ,"understand that while the change may be desirable it may result in problems too difficult to make, not pleasing to look at","a thuiscint go mb'fhéidir go dtiocfadh fadhbanna as athrú, bíodh is go mbeadh an t-athrú féin inmhianaithe ró-dheacair le déanamh, cuma mhí-thaitneamhach air"
9,0,,,5th Class & 6th Class,,Designing and making ,"develop the ability to draw designs showing different perspectives of proposed objects side, top, front elevations","ábaltacht a fhorbairt chun dearthaí a tharraingt a léireodh peirspictíochtaí difriúla de nithe atá á moladh; taobhchló, bonnchló, aghaidhchló"
